"","muni_id","year","forest_loss_all_gross","forest","forest_change","gdp_pc","population","pop_dens","pa_tot_ha","n_fined","brl_fined","spei_dry","gdp_pc_change","population_change","pop_dens_change","pa_tot_ha_change","n_fined_change","brl_fined_change","GoldPrice","shift_1","shift_2","shift_3","shift_4","garimpo_ha","garimpo_ha_change"
"14928",5106240,2019,4948.12893335569,583969.117753267,-3344.74409998918,60841.7781164753,11982,0.0096158043955028,133165.745078326,2,641654.530676287,0,6642.84093671402,288,0.000231125994483793,0,-27,-44179597.7650966,1392.498,123.271,134.939,143.51,231.835,0,0
"14929",5106240,2020,6215.37268610825,579127.052364092,-4842.06538917532,97410.1232874318,12298,0.00986940097278363,133165.745078326,3,7280.64380647204,1,36568.3451709566,316,0.000253596577280829,0,1,-634373.886869815,1770.254,377.756,501.027,512.695,521.266,0,0
"14930",5106240,2021,4918.63149724118,575290.490329681,-3836.56203441089,124027.24371763,12492,0.0100250900107345,133165.745078326,1,3227.32649870679,0,26617.1204301981,194,0.000155689037950888,0,-2,-4053.31730776526,1799.629,29.375,407.131,530.402,542.07,0,0
"14931",5106240,2022,7543.65242480455,569208.173749052,-6082.31658062909,127039.495568179,11530,0.00925306498749351,133165.745078326,4,1286127.69824713,0,3012.25185054894,-962,-0.000772025023241004,0,3,1282900.37174842,1800.602,0.973000000000184,30.3480000000002,408.104,531.375,0,0
"14932",5106257,2002,388.144191577148,47292.9762223376,-129.114755670198,8760.71569133948,17690,0.0320444310800187,3675.4275274635,1,17097.7120823623,1,NA,-52,-9.41950489633109e-05,0,1,17097.7120823623,309.972,38.983,30.94,31.204,15.811,0,0
"14933",5106257,2003,760.35817411499,46895.1475138296,-397.828708508001,10357.8594593127,17623,0.031923064382316,3675.4275274635,1,10023.9874134215,0,1597.1437679732,-67,-0.000121366697702727,0,0,-7073.72466894082,363.509,53.537,92.52,84.477,84.741,0,0
"14934",5106257,2004,610.078626837158,46742.0820290826,-153.065484747,11380.0149307257,17485,0.0316730852139133,3675.4275274635,0,0,0,1022.15547141307,-138,-0.00024997916840263,0,-1,-10023.9874134215,409.212,45.703,99.24,138.223,130.18,0,0
"14935",5106257,2005,662.45063552246,46388.4001000665,-353.6819290161,10633.5304851702,17408,0.0315336040837177,3675.4275274635,1,71921.3638010718,0,-746.484445555569,-77,-0.000139481130195671,0,1,71921.3638010718,444.843,35.631,81.334,134.871,173.854,0,0
"14936",5106257,2006,785.523695263672,46281.6778762687,-106.722223797799,9069.82555887448,17332,0.0313959343967713,3675.4275274635,0,0,1,-1563.7049262957,-76,-0.000137669686946382,0,-1,-71921.3638010718,604.336,159.493,195.124,240.827,294.364,0,0
"14937",5106257,2007,319.06376305542,46460.2164850694,178.5386088007,10345.3426436336,18670,0.0338196454643272,3675.4275274635,0,0,1,1275.51708475911,1338,0.00242371106755596,0,0,0,696.72,92.384,251.877,287.508,333.211,0,0
