"muni_id","year","garimpo_ha","garimpo_ha_change"
1703107,2008,0,0
1703107,2009,0,0
1703107,2010,0,0
1703107,2011,0,0
1703107,2012,0,0
1703107,2013,0,0
1703107,2014,0,0
1703107,2015,0,0
1703107,2016,0,0
1703107,2017,0,0
1703107,2018,0,0
1703107,2019,0,0
1703107,2020,0,0
1703107,2021,0,0
1703107,2022,0,0
1703206,1985,0,0
1703206,1986,0,0
1703206,1987,0,0
1703206,1988,0,0
1703206,1989,0,0
1703206,1990,0,0
1703206,1991,0,0
1703206,1992,0,0
1703206,1993,0,0
1703206,1994,0,0
1703206,1995,0,0
1703206,1996,0,0
1703206,1997,0,0
1703206,1998,0,0
1703206,1999,0,0
1703206,2000,0,0
1703206,2001,0,0
1703206,2002,0,0
1703206,2003,0,0
1703206,2004,0,0
1703206,2005,0,0
1703206,2006,0,0
1703206,2007,0,0
1703206,2008,0,0
1703206,2009,0,0
1703206,2010,0,0
1703206,2011,0,0
1703206,2012,0,0
1703206,2013,0,0
1703206,2014,0,0
1703206,2015,0,0
1703206,2016,0,0
1703206,2017,0,0
1703206,2018,0,0
1703206,2019,0,0
1703206,2020,0,0
1703206,2021,0,0
1703206,2022,0,0
1703305,1985,0,0
1703305,1986,0,0
1703305,1987,0,0
1703305,1988,0,0
1703305,1989,0,0
1703305,1990,0,0
1703305,1991,0,0
1703305,1992,0,0
1703305,1993,0,0
1703305,1994,0,0
1703305,1995,0,0
1703305,1996,0,0
1703305,1997,0,0
1703305,1998,0,0
1703305,1999,0,0
1703305,2000,0,0
1703305,2001,0,0
1703305,2002,0,0
1703305,2003,0,0
1703305,2004,0,0
1703305,2005,0,0
1703305,2006,0,0
1703305,2007,0,0
1703305,2008,0,0
1703305,2009,0,0
1703305,2010,0,0
1703305,2011,0,0
1703305,2012,0,0
1703305,2013,0,0
1703305,2014,0,0
1703305,2015,0,0
1703305,2016,0,0
1703305,2017,0,0
1703305,2018,0,0
1703305,2019,0,0
1703305,2020,0,0
1703305,2021,0,0
1703305,2022,0,0
1703602,1985,0,0
1703602,1986,0,0
1703602,1987,0,0
1703602,1988,0,0
1703602,1989,0,0
1703602,1990,0,0
1703602,1991,0,0
1703602,1992,0,0
1703602,1993,0,0
1703602,1994,0,0
1703602,1995,0,0
1703602,1996,0,0
1703602,1997,0,0
1703602,1998,0,0
1703602,1999,0,0
1703602,2000,0,0
1703602,2001,0,0
1703602,2002,0,0
1703602,2003,0,0
1703602,2004,0,0
1703602,2005,0,0
1703602,2006,0,0
1703602,2007,0,0
1703602,2008,0,0
1703602,2009,0,0
1703602,2010,0,0
1703602,2011,0,0
1703602,2012,0,0
1703602,2013,0,0
1703602,2014,0,0
1703602,2015,0,0
1703602,2016,0,0
1703602,2017,0,0
1703602,2018,0,0
1703602,2019,0,0
1703602,2020,0,0
1703602,2021,0,0
1703602,2022,0,0
1703701,1985,0,0
1703701,1986,0,0
1703701,1987,0,0
1703701,1988,0,0
1703701,1989,0,0
1703701,1990,0,0
1703701,1991,0,0
1703701,1992,0,0
1703701,1993,0,0
1703701,1994,0,0
1703701,1995,0,0
1703701,1996,0,0
1703701,1997,0,0
1703701,1998,0,0
1703701,1999,0,0
1703701,2000,0,0
1703701,2001,0,0
1703701,2002,0,0
1703701,2003,0,0
1703701,2004,0,0
1703701,2005,0,0
1703701,2006,0,0
1703701,2007,0,0
1703701,2008,0,0
1703701,2009,0,0
1703701,2010,0,0
1703701,2011,0,0
1703701,2012,0,0
1703701,2013,0,0
1703701,2014,0,0
1703701,2015,0,0
1703701,2016,0,0
1703701,2017,0,0
1703701,2018,0,0
1703701,2019,0,0
1703701,2020,0,0
1703701,2021,0,0
1703701,2022,0,0
1703800,1985,0,0
1703800,1986,0,0
1703800,1987,0,0
1703800,1988,0,0
1703800,1989,0,0
1703800,1990,0,0
1703800,1991,0,0
1703800,1992,0,0
1703800,1993,0,0
1703800,1994,0,0
1703800,1995,0,0
1703800,1996,0,0
1703800,1997,0,0
1703800,1998,0,0
1703800,1999,0,0
1703800,2000,0,0
1703800,2001,0,0
1703800,2002,0,0
1703800,2003,0,0
1703800,2004,0,0
1703800,2005,0,0
1703800,2006,0,0
1703800,2007,0,0
1703800,2008,0,0
1703800,2009,0,0
1703800,2010,0,0
1703800,2011,0,0
1703800,2012,0,0
1703800,2013,0,0
1703800,2014,0,0
1703800,2015,0,0
1703800,2016,0,0
1703800,2017,0,0
1703800,2018,0,0
1703800,2019,0,0
1703800,2020,0,0
1703800,2021,0,0
1703800,2022,0,0
1703826,1985,0,0
1703826,1986,0,0
1703826,1987,0,0
1703826,1988,0,0
1703826,1989,0,0
1703826,1990,0,0
1703826,1991,0,0
1703826,1992,0,0
1703826,1993,0,0
1703826,1994,0,0
1703826,1995,0,0
1703826,1996,0,0
1703826,1997,0,0
1703826,1998,0,0
1703826,1999,0,0
1703826,2000,0,0
1703826,2001,0,0
1703826,2002,0,0
1703826,2003,0,0
1703826,2004,0,0
1703826,2005,0,0
1703826,2006,0,0
1703826,2007,0,0
1703826,2008,0,0
1703826,2009,0,0
1703826,2010,0,0
1703826,2011,0,0
1703826,2012,0,0
1703826,2013,0,0
1703826,2014,0,0
1703826,2015,0,0
1703826,2016,0,0
1703826,2017,0,0
1703826,2018,0,0
1703826,2019,0,0
1703826,2020,0,0
1703826,2021,0,0
1703826,2022,0,0
1703842,1985,0,0
1703842,1986,0,0
1703842,1987,0,0
1703842,1988,0,0
1703842,1989,0,0
1703842,1990,0,0
1703842,1991,0,0
1703842,1992,0,0
1703842,1993,0,0
1703842,1994,0,0
1703842,1995,0,0
1703842,1996,0,0
1703842,1997,0,0
1703842,1998,0,0
1703842,1999,0,0
1703842,2000,0,0
1703842,2001,0,0
1703842,2002,0,0
1703842,2003,0,0
1703842,2004,0,0
1703842,2005,0,0
1703842,2006,0,0
1703842,2007,0,0
1703842,2008,0,0
1703842,2009,0,0
1703842,2010,0,0
1703842,2011,0,0
1703842,2012,0,0
1703842,2013,0,0
1703842,2014,0,0
1703842,2015,0,0
1703842,2016,0,0
1703842,2017,0,0
1703842,2018,0,0
1703842,2019,0,0
1703842,2020,0,0
1703842,2021,0,0
1703842,2022,0,0
1703867,1985,0,0
1703867,1986,0,0
1703867,1987,0,0
1703867,1988,0,0
1703867,1989,0,0
1703867,1990,0,0
1703867,1991,0,0
1703867,1992,0,0
1703867,1993,0,0
1703867,1994,0,0
1703867,1995,0,0
1703867,1996,0,0
1703867,1997,0,0
1703867,1998,0,0
1703867,1999,0,0
1703867,2000,0,0
1703867,2001,0,0
1703867,2002,0,0
1703867,2003,0,0
1703867,2004,0,0
1703867,2005,0,0
1703867,2006,0,0
1703867,2007,0,0
1703867,2008,0,0
1703867,2009,0,0
1703867,2010,0,0
1703867,2011,0,0
1703867,2012,0,0
1703867,2013,0,0
1703867,2014,0,0
1703867,2015,0,0
1703867,2016,0,0
1703867,2017,0,0
1703867,2018,0,0
1703867,2019,0,0
1703867,2020,0,0
1703867,2021,0,0
1703867,2022,0,0
1703883,1985,0,0
1703883,1986,0,0
1703883,1987,0,0
1703883,1988,0,0
1703883,1989,0,0
1703883,1990,0,0
1703883,1991,0,0
1703883,1992,0,0
1703883,1993,0,0
1703883,1994,0,0
1703883,1995,0,0
1703883,1996,0,0
1703883,1997,0,0
1703883,1998,0,0
1703883,1999,0,0
1703883,2000,0,0
1703883,2001,0,0
1703883,2002,0,0
1703883,2003,0,0
1703883,2004,0,0
1703883,2005,0,0
1703883,2006,0,0
1703883,2007,0,0
1703883,2008,0,0
1703883,2009,0,0
1703883,2010,0,0
1703883,2011,0,0
1703883,2012,0,0
1703883,2013,0,0
1703883,2014,0,0
1703883,2015,0,0
1703883,2016,0,0
1703883,2017,0,0
1703883,2018,0,0
1703883,2019,0,0
1703883,2020,0,0
1703883,2021,0,0
1703883,2022,0,0
1703891,1985,0,0
1703891,1986,0,0
1703891,1987,0,0
1703891,1988,0,0
1703891,1989,0,0
1703891,1990,0,0
1703891,1991,0,0
1703891,1992,0,0
1703891,1993,0,0
1703891,1994,0,0
1703891,1995,0,0
1703891,1996,0,0
1703891,1997,0,0
1703891,1998,0,0
1703891,1999,0,0
1703891,2000,0,0
1703891,2001,0,0
1703891,2002,0,0
1703891,2003,0,0
1703891,2004,0,0
1703891,2005,0,0
1703891,2006,0,0
1703891,2007,0,0
1703891,2008,0,0
1703891,2009,0,0
1703891,2010,0,0
1703891,2011,0,0
1703891,2012,0,0
1703891,2013,0,0
1703891,2014,0,0
1703891,2015,0,0
1703891,2016,0,0
1703891,2017,0,0
1703891,2018,0,0
1703891,2019,0,0
1703891,2020,0,0
1703891,2021,0,0
1703891,2022,0,0
1703909,1985,0,0
1703909,1986,0,0
1703909,1987,0,0
1703909,1988,0,0
1703909,1989,0,0
1703909,1990,0,0
1703909,1991,0,0
1703909,1992,0,0
1703909,1993,0,0
1703909,1994,0,0
1703909,1995,0,0
1703909,1996,0,0
1703909,1997,0,0
1703909,1998,0,0
1703909,1999,0,0
1703909,2000,0,0
1703909,2001,0,0
1703909,2002,0,0
1703909,2003,0,0
1703909,2004,0,0
1703909,2005,0,0
1703909,2006,0,0
1703909,2007,0,0
1703909,2008,0,0
1703909,2009,0,0
1703909,2010,0,0
1703909,2011,0,0
1703909,2012,0,0
1703909,2013,0,0
1703909,2014,0,0
1703909,2015,0,0
1703909,2016,0,0
1703909,2017,0,0
1703909,2018,0,0
1703909,2019,0,0
1703909,2020,0,0
1703909,2021,0,0
1703909,2022,0,0
1704105,1985,0,0
1704105,1986,0,0
1704105,1987,0,0
1704105,1988,0,0
1704105,1989,0,0
1704105,1990,0,0
1704105,1991,0,0
1704105,1992,0,0
1704105,1993,0,0
1704105,1994,0,0
1704105,1995,0,0
1704105,1996,0,0
1704105,1997,0,0
1704105,1998,0,0
1704105,1999,0,0
1704105,2000,0,0
1704105,2001,0,0
1704105,2002,0,0
1704105,2003,0,0
1704105,2004,0,0
1704105,2005,0,0
1704105,2006,0,0
1704105,2007,0,0
1704105,2008,0,0
1704105,2009,0,0
1704105,2010,0,0
1704105,2011,0,0
1704105,2012,0,0
1704105,2013,0,0
1704105,2014,0,0
1704105,2015,0,0
1704105,2016,0,0
1704105,2017,0,0
1704105,2018,0,0
1704105,2019,0,0
1704105,2020,0,0
1704105,2021,0,0
1704105,2022,0,0
1704600,1985,0,0
1704600,1986,0,0
1704600,1987,0,0
1704600,1988,0,0
1704600,1989,0,0
1704600,1990,0,0
1704600,1991,0,0
1704600,1992,0,0
1704600,1993,0,0
1704600,1994,0,0
1704600,1995,0,0
1704600,1996,0,0
1704600,1997,0,0
1704600,1998,0,0
1704600,1999,0,0
1704600,2000,0,0
1704600,2001,0,0
1704600,2002,0,0
1704600,2003,0,0
1704600,2004,0,0
1704600,2005,0,0
1704600,2006,0,0
1704600,2007,0,0
1704600,2008,0,0
1704600,2009,0,0
1704600,2010,0,0
1704600,2011,0,0
1704600,2012,0,0
1704600,2013,0,0
1704600,2014,0,0
1704600,2015,0,0
1704600,2016,0,0
1704600,2017,0,0
1704600,2018,0,0
1704600,2019,0,0
1704600,2020,0,0
1704600,2021,0,0
1704600,2022,0,0
1705102,1985,0,0
1705102,1986,0,0
1705102,1987,0,0
1705102,1988,0,0
1705102,1989,0,0
1705102,1990,0,0
1705102,1991,0,0
1705102,1992,0,0
1705102,1993,0,0
1705102,1994,0,0
1705102,1995,0,0
1705102,1996,0,0
1705102,1997,0,0
1705102,1998,0,0
1705102,1999,0,0
1705102,2000,0,0
1705102,2001,0,0
1705102,2002,0,0
1705102,2003,0,0
1705102,2004,0,0
1705102,2005,0,0
1705102,2006,0,0
1705102,2007,0,0
1705102,2008,0,0
1705102,2009,0,0
1705102,2010,0,0
1705102,2011,0,0
1705102,2012,0,0
1705102,2013,0,0
1705102,2014,0,0
1705102,2015,0,0
1705102,2016,0,0
1705102,2017,0,0
1705102,2018,0,0
1705102,2019,0,0
1705102,2020,0,0
1705102,2021,0,0
1705102,2022,0,0
1705508,1985,0,0
1705508,1986,0,0
1705508,1987,0,0
1705508,1988,0,0
1705508,1989,0,0
1705508,1990,0,0
1705508,1991,0,0
1705508,1992,0,0
1705508,1993,0,0
1705508,1994,0,0
1705508,1995,0,0
1705508,1996,0,0
1705508,1997,0,0
1705508,1998,0,0
1705508,1999,0,0
1705508,2000,0,0
1705508,2001,0,0
1705508,2002,0,0
1705508,2003,0,0
1705508,2004,0,0
1705508,2005,0,0
1705508,2006,0,0
1705508,2007,0,0
1705508,2008,0,0
1705508,2009,0,0
1705508,2010,0,0
1705508,2011,0,0
1705508,2012,0,0
1705508,2013,0,0
1705508,2014,0,0
1705508,2015,0,0
1705508,2016,0,0
1705508,2017,0,0
1705508,2018,0,0
1705508,2019,0,0
1705508,2020,0,0
1705508,2021,0,0
1705508,2022,0,0
1705557,1985,0,0
1705557,1986,0,0
1705557,1987,0,0
1705557,1988,0,0
1705557,1989,0,0
1705557,1990,0,0
1705557,1991,0,0
1705557,1992,0,0
1705557,1993,0,0
1705557,1994,0,0
1705557,1995,0,0
1705557,1996,0,0
1705557,1997,0,0
1705557,1998,0,0
1705557,1999,0,0
1705557,2000,0,0
1705557,2001,0,0
1705557,2002,0,0
1705557,2003,0,0
1705557,2004,0,0
1705557,2005,0,0
1705557,2006,0,0
1705557,2007,0,0
1705557,2008,0,0
1705557,2009,0,0
1705557,2010,0,0
1705557,2011,0,0
1705557,2012,0,0
1705557,2013,0,0
1705557,2014,0,0
1705557,2015,0,0
1705557,2016,0,0
1705557,2017,0,0
1705557,2018,0,0
1705557,2019,0,0
1705557,2020,0,0
1705557,2021,0,0
1705557,2022,0,0
1705607,1985,0,0
1705607,1986,0,0
1705607,1987,0,0
1705607,1988,0,0
1705607,1989,0,0
1705607,1990,0,0
1705607,1991,0,0
1705607,1992,0,0
1705607,1993,0,0
1705607,1994,0,0
1705607,1995,0,0
1705607,1996,0,0
1705607,1997,0,0
1705607,1998,0,0
1705607,1999,0,0
1705607,2000,0,0
1705607,2001,0,0
1705607,2002,0,0
1705607,2003,0,0
1705607,2004,0,0
1705607,2005,0,0
1705607,2006,0,0
1705607,2007,0,0
1705607,2008,0,0
1705607,2009,0,0
1705607,2010,0,0
1705607,2011,0,0
1705607,2012,0,0
1705607,2013,0,0
1705607,2014,0,0
1705607,2015,0,0
1705607,2016,0,0
1705607,2017,0,0
1705607,2018,0,0
1705607,2019,0,0
1705607,2020,0,0
1705607,2021,0,0
1705607,2022,0,0
1706001,1985,0,0
1706001,1986,0,0
1706001,1987,0,0
1706001,1988,0,0
1706001,1989,0,0
1706001,1990,0,0
1706001,1991,0,0
1706001,1992,0,0
1706001,1993,0,0
1706001,1994,0,0
1706001,1995,0,0
1706001,1996,0,0
1706001,1997,0,0
1706001,1998,0,0
1706001,1999,0,0
1706001,2000,0,0
1706001,2001,0,0
1706001,2002,0,0
1706001,2003,0,0
1706001,2004,0,0
1706001,2005,0,0
1706001,2006,0,0
1706001,2007,0,0
1706001,2008,0,0
1706001,2009,0,0
1706001,2010,0,0
1706001,2011,0,0
1706001,2012,0,0
1706001,2013,0,0
1706001,2014,0,0
1706001,2015,0,0
1706001,2016,0,0
1706001,2017,0,0
1706001,2018,0,0
1706001,2019,0,0
1706001,2020,0,0
1706001,2021,0,0
1706001,2022,0,0
1706100,1985,0,0
1706100,1986,0,0
1706100,1987,0,0
1706100,1988,0,0
1706100,1989,0,0
1706100,1990,0,0
1706100,1991,0,0
1706100,1992,0,0
1706100,1993,0,0
1706100,1994,0,0
1706100,1995,0,0
1706100,1996,0,0
1706100,1997,0,0
1706100,1998,0,0
1706100,1999,0,0
1706100,2000,0,0
1706100,2001,0,0
1706100,2002,0,0
1706100,2003,0,0
1706100,2004,0,0
1706100,2005,0,0
1706100,2006,0,0
1706100,2007,0,0
1706100,2008,0,0
1706100,2009,0,0
1706100,2010,0,0
1706100,2011,0,0
1706100,2012,0,0
1706100,2013,0,0
1706100,2014,0,0
1706100,2015,0,0
1706100,2016,0,0
1706100,2017,0,0
1706100,2018,0,0
1706100,2019,0,0
1706100,2020,0,0
1706100,2021,0,0
1706100,2022,0,0
1706258,1985,0,0
1706258,1986,0,0
1706258,1987,0,0
1706258,1988,0,0
1706258,1989,0,0
1706258,1990,0,0
1706258,1991,0,0
1706258,1992,0,0
1706258,1993,0,0
1706258,1994,0,0
1706258,1995,0,0
1706258,1996,0,0
1706258,1997,0,0
1706258,1998,0,0
1706258,1999,0,0
1706258,2000,0,0
1706258,2001,0,0
1706258,2002,0,0
1706258,2003,0,0
1706258,2004,0,0
1706258,2005,0,0
1706258,2006,0,0
1706258,2007,0,0
1706258,2008,0,0
1706258,2009,0,0
1706258,2010,0,0
1706258,2011,0,0
1706258,2012,0,0
1706258,2013,0,0
1706258,2014,0,0
1706258,2015,0,0
1706258,2016,0,0
1706258,2017,0,0
1706258,2018,0,0
1706258,2019,0,0
1706258,2020,0,0
1706258,2021,0,0
1706258,2022,0,0
1706506,1985,0,0
1706506,1986,0,0
1706506,1987,0,0
1706506,1988,0,0
1706506,1989,0,0
1706506,1990,0,0
1706506,1991,0,0
1706506,1992,0,0
1706506,1993,0,0
1706506,1994,0,0
1706506,1995,0,0
1706506,1996,0,0
1706506,1997,0,0
1706506,1998,0,0
1706506,1999,0,0
1706506,2000,0,0
1706506,2001,0,0
1706506,2002,0,0
1706506,2003,0,0
1706506,2004,0,0
1706506,2005,0,0
1706506,2006,0,0
1706506,2007,0,0
1706506,2008,0,0
1706506,2009,0,0
1706506,2010,0,0
1706506,2011,0,0
1706506,2012,0,0
1706506,2013,0,0
1706506,2014,0,0
1706506,2015,0,0
1706506,2016,0,0
1706506,2017,0,0
1706506,2018,0,0
1706506,2019,0,0
1706506,2020,0,0
1706506,2021,0,0
1706506,2022,0,0
1707009,1985,0,0
1707009,1986,0,0
1707009,1987,0,0
1707009,1988,0,0
1707009,1989,0,0
1707009,1990,0,0
1707009,1991,0,0
1707009,1992,0,0
1707009,1993,0,0
1707009,1994,0,0
1707009,1995,0,0
1707009,1996,0,0
1707009,1997,0,0
1707009,1998,0,0
1707009,1999,0,0
1707009,2000,0,0
1707009,2001,0,0
1707009,2002,1.26,1.26
1707009,2003,1.26,0
1707009,2004,1.26,0
1707009,2005,1.26,0
1707009,2006,1.26,0
1707009,2007,1.26,0
1707009,2008,1.26,0
1707009,2009,1.26,0
1707009,2010,1.26,0
1707009,2011,1.26,0
1707009,2012,1.26,0
1707009,2013,1.26,0
1707009,2014,1.26,0
1707009,2015,1.26,0
1707009,2016,1.26,0
1707009,2017,1.26,0
1707009,2018,1.26,0
1707009,2019,1.26,0
1707009,2020,1.26,0
1707009,2021,1.26,0
1707009,2022,1.26,0
1707108,1985,0,0
1707108,1986,0,0
1707108,1987,0,0
1707108,1988,0,0
1707108,1989,0,0
1707108,1990,0,0
1707108,1991,0,0
1707108,1992,0,0
1707108,1993,0,0
1707108,1994,0,0
1707108,1995,0,0
1707108,1996,0,0
1707108,1997,0,0
1707108,1998,0,0
1707108,1999,0,0
1707108,2000,0,0
1707108,2001,0,0
1707108,2002,0,0
1707108,2003,0,0
1707108,2004,0,0
1707108,2005,0,0
1707108,2006,0,0
1707108,2007,0,0
1707108,2008,0,0
1707108,2009,0,0
1707108,2010,0,0
1707108,2011,0,0
1707108,2012,0,0
1707108,2013,0,0
1707108,2014,0,0
1707108,2015,0,0
1707108,2016,0,0
1707108,2017,0,0
1707108,2018,0,0
1707108,2019,0,0
1707108,2020,0,0
1707108,2021,0,0
1707108,2022,0,0
1707207,1985,0,0
1707207,1986,0,0
1707207,1987,0,0
1707207,1988,0,0
1707207,1989,0,0
1707207,1990,0,0
1707207,1991,0,0
1707207,1992,0,0
1707207,1993,0,0
1707207,1994,0,0
1707207,1995,0,0
1707207,1996,0,0
1707207,1997,0,0
1707207,1998,0,0
1707207,1999,0,0
1707207,2000,0,0
1707207,2001,0,0
1707207,2002,0,0
1707207,2003,0,0
1707207,2004,0,0
1707207,2005,0,0
1707207,2006,0,0
1707207,2007,0,0
1707207,2008,0,0
1707207,2009,0,0
1707207,2010,0,0
1707207,2011,0,0
1707207,2012,0,0
1707207,2013,0,0
1707207,2014,0,0
1707207,2015,0,0
1707207,2016,0,0
1707207,2017,0,0
1707207,2018,0,0
1707207,2019,0,0
1707207,2020,0,0
1707207,2021,0,0
1707207,2022,0,0
1707306,1985,0,0
1707306,1986,0,0
1707306,1987,0,0
1707306,1988,0,0
1707306,1989,0,0
1707306,1990,0,0
1707306,1991,0,0
1707306,1992,0,0
1707306,1993,0,0
1707306,1994,0,0
1707306,1995,0,0
1707306,1996,0,0
1707306,1997,0,0
1707306,1998,0,0
1707306,1999,0,0
1707306,2000,0,0
1707306,2001,0,0
1707306,2002,0,0
1707306,2003,0,0
1707306,2004,0,0
1707306,2005,0,0
1707306,2006,0,0
1707306,2007,0,0
1707306,2008,0,0
1707306,2009,0,0
1707306,2010,0,0
1707306,2011,0,0
1707306,2012,0,0
1707306,2013,0,0
1707306,2014,0,0
1707306,2015,0,0
1707306,2016,0,0
1707306,2017,0,0
1707306,2018,0,0
1707306,2019,0,0
1707306,2020,0,0
1707306,2021,0,0
1707306,2022,0,0
1707405,1985,0,0
1707405,1986,0,0
1707405,1987,0,0
1707405,1988,0,0
1707405,1989,0,0
1707405,1990,0,0
1707405,1991,0,0
1707405,1992,0,0
1707405,1993,0,0
1707405,1994,0,0
1707405,1995,0,0
1707405,1996,0,0
1707405,1997,0,0
1707405,1998,0,0
1707405,1999,0,0
1707405,2000,0,0
1707405,2001,0,0
1707405,2002,0,0
1707405,2003,0,0
1707405,2004,0,0
1707405,2005,0,0
1707405,2006,0,0
1707405,2007,0,0
1707405,2008,0,0
1707405,2009,0,0
1707405,2010,0,0
1707405,2011,0,0
1707405,2012,0,0
1707405,2013,0,0
1707405,2014,0,0
1707405,2015,0,0
1707405,2016,0,0
1707405,2017,0,0
1707405,2018,0,0
1707405,2019,0,0
1707405,2020,0,0
1707405,2021,0,0
1707405,2022,0,0
1707553,1985,0,0
1707553,1986,0,0
1707553,1987,0,0
1707553,1988,0,0
1707553,1989,0,0
1707553,1990,0,0
1707553,1991,0,0
1707553,1992,0,0
1707553,1993,0,0
1707553,1994,0,0
1707553,1995,0,0
1707553,1996,0,0
1707553,1997,0,0
1707553,1998,0,0
1707553,1999,0,0
1707553,2000,0,0
1707553,2001,0,0
1707553,2002,0,0
1707553,2003,0,0
1707553,2004,0,0
1707553,2005,0,0
1707553,2006,0,0
1707553,2007,0,0
1707553,2008,0,0
1707553,2009,0,0
1707553,2010,0,0
1707553,2011,0,0
1707553,2012,0,0
1707553,2013,0,0
1707553,2014,0,0
1707553,2015,0,0
1707553,2016,0,0
1707553,2017,0,0
1707553,2018,0,0
1707553,2019,0,0
1707553,2020,0,0
1707553,2021,0,0
1707553,2022,0,0
1707652,1985,0,0
1707652,1986,0,0
1707652,1987,0,0
1707652,1988,0,0
1707652,1989,0,0
1707652,1990,0,0
1707652,1991,0,0
1707652,1992,0,0
1707652,1993,0,0
1707652,1994,0,0
1707652,1995,0,0
1707652,1996,0,0
1707652,1997,0,0
1707652,1998,0,0
1707652,1999,0,0
1707652,2000,0,0
1707652,2001,0,0
1707652,2002,0,0
1707652,2003,0,0
1707652,2004,0,0
1707652,2005,0,0
1707652,2006,0,0
1707652,2007,0,0
1707652,2008,0,0
1707652,2009,0,0
1707652,2010,0,0
1707652,2011,0,0
1707652,2012,0,0
1707652,2013,0,0
1707652,2014,0,0
1707652,2015,0,0
1707652,2016,0,0
1707652,2017,0,0
1707652,2018,0,0
1707652,2019,0,0
1707652,2020,0,0
1707652,2021,0,0
1707652,2022,0,0
1707702,1985,0,0
1707702,1986,0,0
1707702,1987,0,0
1707702,1988,0,0
1707702,1989,0,0
1707702,1990,0,0
1707702,1991,0,0
1707702,1992,0,0
1707702,1993,0,0
1707702,1994,0,0
1707702,1995,0,0
1707702,1996,0,0
1707702,1997,0,0
1707702,1998,0,0
1707702,1999,0,0
1707702,2000,0,0
1707702,2001,0,0
1707702,2002,0,0
1707702,2003,0,0
1707702,2004,0,0
1707702,2005,0,0
1707702,2006,0,0
1707702,2007,0,0
1707702,2008,0,0
1707702,2009,0,0
1707702,2010,0,0
1707702,2011,0,0
1707702,2012,0,0
1707702,2013,0,0
1707702,2014,0,0
1707702,2015,0,0
1707702,2016,0,0
1707702,2017,0,0
1707702,2018,0,0
1707702,2019,0,0
1707702,2020,0,0
1707702,2021,0,0
1707702,2022,0,0
1708205,1985,0,0
1708205,1986,0,0
1708205,1987,0,0
1708205,1988,0,0
1708205,1989,0,0
1708205,1990,0,0
1708205,1991,0,0
1708205,1992,0,0
1708205,1993,0,0
1708205,1994,0,0
1708205,1995,0,0
1708205,1996,0,0
1708205,1997,0,0
1708205,1998,0,0
1708205,1999,0,0
1708205,2000,0,0
1708205,2001,0,0
1708205,2002,0,0
1708205,2003,0,0
1708205,2004,0,0
1708205,2005,0,0
1708205,2006,0,0
1708205,2007,0,0
1708205,2008,0,0
1708205,2009,0,0
1708205,2010,0,0
1708205,2011,0,0
1708205,2012,0,0
1708205,2013,0,0
1708205,2014,0,0
1708205,2015,0,0
1708205,2016,0,0
1708205,2017,0,0
1708205,2018,0,0
1708205,2019,0,0
1708205,2020,0,0
1708205,2021,0,0
1708205,2022,0,0
1708254,1985,0,0
1708254,1986,0,0
1708254,1987,0,0
1708254,1988,0,0
1708254,1989,0,0
1708254,1990,0,0
1708254,1991,0,0
1708254,1992,0,0
1708254,1993,0,0
1708254,1994,0,0
1708254,1995,0,0
1708254,1996,0,0
1708254,1997,0,0
1708254,1998,0,0
1708254,1999,0,0
1708254,2000,0,0
1708254,2001,0,0
1708254,2002,0,0
1708254,2003,0,0
1708254,2004,0,0
1708254,2005,0,0
1708254,2006,0,0
1708254,2007,0,0
1708254,2008,0,0
1708254,2009,0,0
1708254,2010,0,0
1708254,2011,0,0
1708254,2012,0,0
1708254,2013,0,0
1708254,2014,0,0
1708254,2015,0,0
1708254,2016,0,0
1708254,2017,0,0
1708254,2018,0,0
1708254,2019,0,0
1708254,2020,0,0
1708254,2021,0,0
1708254,2022,0,0
1708304,1985,0,0
1708304,1986,0,0
1708304,1987,0,0
1708304,1988,0,0
1708304,1989,0,0
1708304,1990,0,0
1708304,1991,0,0
1708304,1992,0,0
1708304,1993,0,0
1708304,1994,0,0
1708304,1995,0,0
1708304,1996,0,0
1708304,1997,0,0
1708304,1998,0,0
1708304,1999,0,0
1708304,2000,0,0
1708304,2001,0,0
1708304,2002,0,0
1708304,2003,0,0
1708304,2004,0,0
1708304,2005,0,0
1708304,2006,0,0
1708304,2007,0,0
1708304,2008,0,0
1708304,2009,0,0
1708304,2010,0,0
1708304,2011,0,0
1708304,2012,0,0
1708304,2013,0,0
1708304,2014,0,0
1708304,2015,0,0
1708304,2016,0,0
1708304,2017,0,0
1708304,2018,0,0
1708304,2019,0,0
1708304,2020,0,0
1708304,2021,0,0
1708304,2022,0,0
1709005,1985,0,0
1709005,1986,0,0
1709005,1987,0,0
1709005,1988,0,0
1709005,1989,0,0
1709005,1990,0,0
1709005,1991,0,0
1709005,1992,0,0
1709005,1993,0,0
1709005,1994,0,0
1709005,1995,0,0
1709005,1996,0,0
1709005,1997,0,0
1709005,1998,0,0
1709005,1999,0,0
1709005,2000,0,0
1709005,2001,0,0
1709005,2002,0,0
1709005,2003,0,0
1709005,2004,0,0
1709005,2005,0,0
1709005,2006,0,0
1709005,2007,0,0
1709005,2008,0,0
1709005,2009,0,0
1709005,2010,0,0
1709005,2011,0,0
1709005,2012,0,0
1709005,2013,0,0
1709005,2014,0,0
1709005,2015,0,0
1709005,2016,0,0
1709005,2017,0,0
1709005,2018,0,0
1709005,2019,0,0
